"FIPS_Code","County","State","NCHS_Score","Total_Population_2018","Total_Population_2020","Hispanic_Percent","Median_Household_Income","GINI_Index","Unemployment_Rate","Uninsured_Percentage","SNAP_Percent","Poverty_Percent_All","Poverty_Percent_Under_18","Veteran_Percentage","Education_GED_Percent","Education_Highschool_Percent","Education_Bachelors_Percent","Education_Masters_Percent","Education_Professional_Percent","Education_Doctorate_Percent","Alcohol_Abuse","Autism_Spectrum_Disorders","Depression","Drug_Abuse_Substance_Abuse","Schizophrenia_Other_Psychotic_Disorders","Opioid_Prescriptions_per_100","LCDC_Total","LCDCs_per_100k","LCSW_Total","LCSWs_per_100k","LPC_Total","LPCs_per_100k","LBSW_Total","LBSWs_per_100k","LMSW_Total","LMSWs_per_100k","PCP_Total","PCPs_per_100k","Psychiatrists_Total","Psychiatrists_per_100k","I35_Corridor","Total_Traffic_Fatalities","Total_Traffic_Fatalities_BAC_.08","Jail_Population_Total","Jail_Population_Pretrial"
48083,"Coleman","TX",6,8397,8478,0.177031759449342,"46948",0.479,4.1,27.9468238353729,0.0942153493699885,16,28.1,9.03175429463821,0.059077331563226,0.302024560238965,0.117324925323598,0.0356787255227348,0.00995685363425158,0.00564221705940923,"0.9709","","16.4509","1.5102","1.9417","14.3",2,23.6,0,0,1,11.8,2,23.6,0,0,4,47.2,"0","0","Non I-35 Corridor","3","1","7","2"
48085,"Collin","TX",1,1005146,1039369,0.153469352052308,"100541",0.4324,2.9,10.2730318903923,0.0274179540638941,6.2,6.7,4.17467929899057,0.0193756955213333,0.125383338894987,0.337816882161888,0.150946814984153,0.0268001262319315,0.0167181811730208,"1.3896","0.1328","19.5319","2.2956","2.2434","29.7",128,12.3,276,26.6,1071,103,79,7.6,364,35,1055,101.5,"109","10.5","Non I-35 Corridor","57","23","1010","705"
48087,"Collingsworth","TX",6,2962,3210,0.317795168424634,"41202",0.5497,2.7,23.2821360230446,0.224489795918367,16.9,25.5,7.12669683257919,0.0303823991618649,0.187008905185961,0.182294394971189,0.0282870612886328,0.00733368255631221,0.00523834468308015,"","0","14.7705","2.7944","2.5948","14.2",0,0,0,0,1,31.2,0,0,0,0,1,31.2,"0","0","Non I-35 Corridor","","","10","4"
48089,"Colorado","TX",6,21217,21273,0.302242824366718,"52663",0.4653,3.4,19.623938202858,0.0775329212577264,12.7,18.4,6.32387994357153,0.0392715646069368,0.341627858483353,0.141030096615,0.0289149927017446,0.0147355251268506,0.00604712587752832,"1.248","","14.6906","1.118","2.8861","22",6,28.2,1,4.7,4,18.8,2,9.4,1,4.7,20,94,"0","0","Non I-35 Corridor","9","2","46","53"
48091,"Comal","TX",2,148373,147330,0.277281243075188,"80781",0.4425,3.1,11.9103357195854,0.0438573993331624,7.5,9.4,8.33431371941969,0.0403862615537025,0.213905800655952,0.246597608948649,0.103769320291235,0.0184570697598369,0.0103490396360524,"1.5732","0.1675","15.4022","2.5577","1.6341","32.6",18,12.2,52,35.3,145,98.4,16,10.9,56,38,112,76,"8","5.4","I-35 Corridor","20","7","282","196"
48093,"Comanche","TX",6,13534,13075,0.283003603736118,"54889",0.4284,3,27.9468238353729,0.0919497784342688,15.9,24,6.56907459173165,0.06582878335222,0.261254764602864,0.143504687339034,0.0468733903368703,0.00329659008962604,0.00762336458226022,"1.2505","","17.7413","1.3286","2.0711","52.1",4,30.6,1,7.6,5,38.2,9,68.8,1,7.6,12,91.8,"0","0","Non I-35 Corridor","2","0","42","29"
48095,"Concho","TX",6,4276,4147,0.401259111994698,"53333",0.4399,2.6,24.1987973451614,0.0821917808219178,13.5,20.9,5.32848925219497,0.073252406864797,0.231896190874843,0.106739221431561,0.0251151109250733,0,0,"","0","16.7002","2.6157","2.8169","1.1",0,0,0,0,0,0,0,0,0,0,1,24.1,"0","0","Non I-35 Corridor","1","0","14.02","8.34"
48097,"Cooke","TX",5,40574,39727,0.182447808449589,"62733",0.4353,3.1,24.2695182561874,0.0972955569864778,11.3,16.1,6.42219448977633,0.0563236792315529,0.251964779508077,0.147285693494397,0.0469363993596274,0.0143356134478242,0.00909620142628438,"1.6189","","16.4496","2.9959","2.3074","31.5",5,12.6,3,7.6,24,60.4,15,37.8,2,5,17,42.8,"0","0","Non I-35 Corridor","5","1","70","38"
48099,"Coryell","TX",3,74808,78317,0.187480152429343,"54712",0.4069,4.1,12.8642752766609,0.108941049991041,12.7,16.8,14.839998555835,0.0860642033104832,0.191794850359472,0.112376692860726,0.0493437552248788,0.00374101320849356,0.00376191272362481,"2.5535","0.2461","20.12","4.9223","2.6611","14.3",28,35.8,34,43.4,62,79.2,11,14,31,39.6,21,26.8,"1","1.3","Non I-35 Corridor","13","5","77","74"
48101,"Cottle","TX",6,1389,1510,0.192733990147783,"40250",0.4961,3,21.9790354371071,0.250355618776671,17.9,31.7,4.42028985507246,0.050656660412758,0.220450281425891,0.118198874296435,0.0656660412757974,0.00187617260787992,0.00281425891181989,"","0","11.5789","0","","",0,0,0,0,0,0,0,0,0,0,0,0,"0","0","Non I-35 Corridor","","","",""
48103,"Crane","TX",6,4794,6209,0.649715129774214,"54596",0.4308,6.3,24.4458824396133,0.0253333333333333,9,12.9,3.55080213903743,0.0668767507002801,0.29936974789916,0.0983893557422969,0.0210084033613445,0.0136554621848739,0,"2.9557","","19.2118","2.7094","3.9409","14.6",0,0,0,0,0,0,0,0,0,0,2,32.2,"0","0","Non I-35 Corridor","2","0","12","3"
48105,"Crockett","TX",6,3499,4040,0.621868552903036,"46695",0.373,4.5,24.1987973451614,0.0731707317073171,12.4,17.7,5.87475790832795,0.0433023067583974,0.43140428976123,0.0526102792391744,0.0441116956697693,0,0,"","0","10.7724","","2.6423","26.6",0,0,0,0,1,24.8,0,0,0,0,1,24.8,"0","0","Non I-35 Corridor","8","1","30","10"
48107,"Crosby","TX",3,5779,6464,0.562662958456458,"42470",0.5183,3.6,27.2771567106247,0.232558139534884,19.8,30.3,4.71459185661407,0.0830218900160171,0.244527495995729,0.113187399893219,0.0312333155365723,0.00293646556326749,0.00133475707421249,"2.2107","","17.6853","2.0806","3.1209","17.4",0,0,0,0,3,46.4,3,46.4,1,15.5,1,15.5,"0","0","Non I-35 Corridor","1","1","8","10"
48109,"Culberson","TX",6,2204,2245,0.831882730187815,"34853",0.3905,2.9,24.4458824396133,0.251497005988024,18.6,29.4,5.53016453382084,0.0176553672316384,0.305790960451977,0.149011299435028,0.000706214689265537,0.00564971751412429,0.00918079096045198,"","0","12.3249","","","71.9",1,44.5,1,44.5,0,0,0,0,0,0,2,89.1,"0","0","Non I-35 Corridor","3","2","10","0"
48111,"Dallam","TX",6,7200,7237,0.463971397139714,"58956",0.4951,1.8,23.2821360230446,0.098122866894198,11.1,16,5.34082923401265,0.072480181200453,0.212231030577576,0.13272933182333,0.034881087202718,0,0.00249150622876557,"","0","9.2375","1.6129","2.0528","19.4",0,0,0,0,0,0,1,13.8,0,0,0,0,"0","0","Non I-35 Corridor","3","1","17.9","10.85"
