"fips","Name","pov_perc_all","pov_perc_under_18","Alcohol_Abuse","Autism_Spectrum_Disorders","Depression","Drug_Abuse_Substance_Abuse","Schizophrenia_Other_Psychotic_Disorders","total_pop","total_jail_pop","total_jail_pretrial","unemployment","X2020.Total.Population","X2020.LCDC.Total","Ratio.of.LCDCs.to.100.000.Population","X2020.LCSW.Total","Ratio.of.LCSWs.to.100.000.Population","X2020.LPC.Total","Ratio.of.LPCs.to.100.000.Population","X2020.LBSW.Total","Ratio.of.LBSWs.to.100.000.Population","X2020.LMSW.Total","Ratio.of.LMSWs.to.100.000.Population","X2020.Primary.Care.Physician.Total","Ratio.of.Primary.Care.Physicians.to.100.000.Population","MSA_type","Central_Outlying","CBSA.Code","CBSA.Title","CBSA.level","RUCC_2013","State","NCHS_2013","UIC_2013","opioid_per_100","alc_est_per_capita","vet_percent_2020","percent_uninsured","Temp_MH_Services_NewApp_2020","Ext_MH_Services_NewApp_2020","Modification_NewApp_2020","Auth_Meds_NewApp_2020","Temp_MH_Services_Hearing_2020","Ext_MH_Services_Hearing_2020","Modification_Hearing_2020","Auth_Meds_Hearing_2020","Temp_MH_Services_NewApp_2020_per100k","Ext_MH_Services_NewApp_2020_per100k","Modification_NewApp_2020_per100k","Auth_Meds_NewApp_2020_per100k","Temp_MH_Services_Hearing_2020_per100k","Ext_MH_Services_Hearing_2020_per100k","Modification_Hearing_2020_per100k","Auth_Meds_Hearing_2020_per100k","X2020.Psychiatrist.Total","Ratio.of.Psychiatrists.to.100.000.Population","Total.Traffic.Fatalities","Total.Traffic.Fatalities.BAC.gt.08","Percent.Traffic.Fatalities.BAC.gt.08","Traffic_Fatalities_per_100k","I_35","percent_comp","County Code","Name.y","UNC2020_Count_Papers","desert","ACS5Y2020_Hispanic_Percent","ACS5Y2020_Poverty_Percent","ACS5Y2020_GINI_Index","ACS5Y2020_Highschool_Percent","ACS5Y2020_GED_Percent","ACS5Y2020_Bachelors_Percent","ACS5Y2020_Masters_Percent","ACS5Y2020_Professional_Percent","ACS5Y2020_Doctorate_Percent","ACS5Y2020_SNAP_Percent","ACS5Y2020_Unemployment_Percent","ACS5Y2020_Median Household Income","Zero_Papers","One_Or_Fewer_Papers"
48285,"Lavaca",10.6,14.5,1.6277,0,20.0407,2.8484,3.586,20110,29,22,3.2,20735,1,4.8,"1",4.8,"6",28.9,4,19.3,"1",4.8,"13",62.7,NA,NA,NA,NA,NA,6,"TX",6,6,12.4,NA,6.24969267836947,19.5224091410637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,3,3,83,14.4682903303593,"Non I-35 Corridor",0.883333333333333,"285","Lavaca","4",FALSE,0.191859306496612,0.0903064606598338,0.4543,0.370703941206139,0.0363138554650911,0.132934649470423,0.0391238561856041,0.00468333453418834,0.00187333381367534,0.0842611336032389,0.0331945778631658,54211,FALSE,FALSE
48287,"Lee",10.6,15,2.2546,NA,17.595,3.3599,3.1388,17144,44,20,3.2,17595,4,22.7,"0",0,"11",62.5,2,11.4,"3",17.1,"4",22.7,NA,NA,NA,NA,NA,6,"TX",6,4,11,NA,6.76278750429111,27.741950750351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,18,68.2011935208866,"Non I-35 Corridor",0.866666666666667,"287","Lee","2",FALSE,0.238150692907884,0.114994026284349,0.4179,0.331615263114141,0.0342505611439022,0.094355308005653,0.0392385069415579,0.00332529719843711,0.00282650261867154,0.104887157006007,0.0248833592534992,56696,FALSE,FALSE
48289,"Leon",13.8,17.9,1.5291,NA,16.1774,2.8135,1.6514,17270,30,19,5.1,17707,2,11.3,"0",0,"2",11.3,3,16.9,"1",5.6,"4",22.6,NA,NA,NA,NA,NA,8,"TX",6,7,7.8,NA,9.09727081875437,18.638750910759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,15,62.1223245044333,"Non I-35 Corridor",0.866666666666667,"289","Leon","5",FALSE,0.147186147186147,0.177309900817818,0.4938,0.334678395609717,0.0556855782422726,0.112662416269873,0.0334113469453636,0.00347026067306916,0.000403518682915019,0.0861488957144947,0.0585915492957746,43392,FALSE,FALSE
48291,"Liberty",14.4,20,1.8196,NA,18.3333,5.948,3.1346,86323,225,122,6.5,85284,11,12.9,"4",4.7,"20",23.5,3,3.5,"4",4.7,"31",36.3,"Metropolitan Statistical Area","Outlying",26420,"Houston-The Woodlands-Sugar Land, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,28.8,3.27410835115903,5.1709084559305,24.7739434242249,36,0,0,0,0,0,0,0,42.2119037568594,0,0,0,0,0,0,0,0,0,35,8,22,41.0393508747244,"Non I-35 Corridor",0.966666666666667,"291","Liberty","3",FALSE,0.267496779733791,0.147584642634148,0.4523,0.311023054755043,0.0795028818443804,0.071235590778098,0.0233969740634006,0.00300792507204611,0.0011707492795389,0.165882481671955,0.0754344624447717,50917,FALSE,FALSE
48293,"Limestone",16.8,19.7,1.5054,0.6726,23.3824,3.0109,5.8296,23519,839,132,4.5,23544,3,12.7,"0",0,"10",42.5,8,34,"3",12.7,"18",76.5,NA,NA,NA,NA,NA,6,"TX",6,6,25.9,NA,6.85902646076041,20.4605266451836,1,0,0,4,1,0,0,0,4.24736663268773,0,0,16.9894665307509,4.24736663268773,0,0,0,2,8.5,6,2,40,25.4841997961264,"Non I-35 Corridor",0.883333333333333,"293","Limestone","2",FALSE,0.221280602636535,0.192725008893632,0.445,0.282155629547416,0.0704155876186953,0.117153779750894,0.0407571833764953,0.00382291281292391,0.00499445061043285,0.142547033285094,0.0592736286237741,45781,FALSE,FALSE
48295,"Lipscomb",11.3,14.8,NA,0,11.4471,NA,NA,3355,3,2,2.4,3651,0,0,"0",0,"2",54.8,0,0,"0",0,"0",0,NA,NA,NA,NA,NA,9,"TX",6,12,0.1,NA,4.11899313501144,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,27.3897562311695,"Non I-35 Corridor",0.833333333333333,"295","Lipscomb","1",TRUE,0.304150257497728,0.113459745104134,0.4343,0.275712216320618,0.0226943505552873,0.177691936262675,0.0371801062288749,0.0130371801062289,0.00820859488169966,0.0880829015544041,0.0560802833530106,63182,FALSE,TRUE
48297,"Live Oak",17,23.8,2.0492,NA,17.459,4.0164,3.6066,12166,46.27,41.54,4.6,12030,1,8.3,"0",0,"6",49.9,1,8.3,"0",0,"1",8.3,NA,NA,NA,NA,NA,8,"TX",6,7,5.3,NA,7.31363034847817,37.2842580080032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,22,108.063175394846,"Non I-35 Corridor",0.866666666666667,"297","Live Oak","1",TRUE,0.402299794661191,0.210741878432468,0.4661,0.289336575199722,0.0673845085098993,0.0702790320713211,0.033344911427579,0.00717841843232604,0.000115780942456872,0.124286455630514,0.0294857142857143,50212,FALSE,TRUE
48299,"Llano",10.9,20.3,2.6365,NA,17.535,3.892,1.2346,21646,40,35,3.6,19452,3,15.4,"1",5.1,"4",20.6,2,10.3,"2",10.3,"12",61.7,NA,NA,NA,NA,NA,7,"TX",6,11,20.8,23.5371651838253,11.561455538295,12.8642752766609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,36,56.5494550688875,"Non I-35 Corridor",0.883333333333333,"299","Llano","1",TRUE,0.107402573186649,0.0760736196319018,0.5297,0.226803522482067,0.0412900215781186,0.184813670029743,0.049979588266169,0.0159211523881729,0.00822301277191346,0.0733030672129332,0.0653324131585001,58941,FALSE,TRUE
48301,"Loving",3.9,11.3,0,0,0,NA,0,152,1.77,1.38,0.8,92,0,0,"0",0,"0",0,0,0,"0",0,"0",0,"Micropolitan Statistical Area","Outlying",37780,"Pecos, TX","Micropolitan Statistical Area-Outlying",9,"TX",6,12,NA,NA,29.6875,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20,5434.78260869565,"Non I-35 Corridor",0.933333333333333,"301","Loving","0",TRUE,0,0,0.377,0.147727272727273,0,0,0,0,0,0.032258064516129,0,44076,TRUE,TRUE
48303,"Lubbock",15.8,18.4,1.6691,0.2669,19.3921,2.5176,2.8602,307412,1211,1174,3,317210,108,34,"66",20.8,"379",119.5,160,50.4,"123",38.8,"274",86.4,"Metropolitan Statistical Area","Central",31180,"Lubbock, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,85.7,11.91093198214,5.00291334957942,17.2895476222038,137,0,0,6,121,0,0,5,43.1890545695281,0,0,1.89149144100123,38.1450773935248,0,0,1.57624286750102,19,6,91,32,35,28.6876201885186,"Non I-35 Corridor",0.983333333333333,"303","Lubbock","4",FALSE,0.35809618926561,0.185177429052023,0.4832,0.199682826128565,0.0513384190523063,0.199901566729555,0.079014573592541,0.0184945178136877,0.0225904355672217,0.117775775518085,0.0431763995295165,53425,FALSE,FALSE
48305,"Lynn",14.4,19.6,NA,0,17.4515,1.8006,1.5235,5877,15,44,2.9,5588,1,17.9,"0",0,"5",89.5,0,0,"0",0,"6",107.4,"Metropolitan Statistical Area","Outlying",31180,"Lubbock, TX","Metropolitan Statistical Area-Outlying",2,"TX",3,2,11.9,NA,4.1458184417441,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.883333333333333,"305","Lynn","2",FALSE,0.466021066938498,0.160398420058389,0.4837,0.225257731958763,0.0695876288659794,0.15,0.0466494845360825,0.00515463917525773,0.0056701030927835,0.157798999545248,0.0372418879056047,46163,FALSE,FALSE
48307,"McCulloch",16.2,27.1,1.3816,NA,15.6579,1.5132,2.0395,7987,21,16,4.4,8660,2,23.1,"0",0,"7",80.8,1,11.5,"2",23.1,"5",57.7,NA,NA,NA,NA,NA,7,"TX",6,9,17.6,NA,7.45740498034076,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.8,"307","McCulloch","1",TRUE,0.326976160602258,0.152288168183566,0.4313,0.25673249551167,0.0567324955116697,0.11149012567325,0.063016157989228,0.00125673249551167,0.000897666068222621,0.137416693113297,0.0492392807745505,48618,FALSE,TRUE
48309,"McLennan",17,20.7,1.9419,0.1402,21.3053,2.7195,3.8073,254607,1562,1241,3.4,253066,63,24.9,"173",68.4,"220",86.9,80,31.6,"196",77.5,"222",87.7,"Metropolitan Statistical Area","Central",47380,"Waco, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,48.9,9.59401947202192,5.96748011159763,15.4888331890106,383,1,0,198,574,1,0,190,151.34391818735,0.395153833387338,0,78.2404590106929,226.818300364332,0.395153833387338,0,75.0792283435942,23,9.1,NA,NA,NA,NA,"Non I-35 Corridor",0.916666666666667,"309","McLennan","6",FALSE,0.265393926272904,0.184951165708569,0.4812,0.225464859346936,0.0511054542635258,0.158665960278593,0.0660558994172298,0.0127343679334272,0.0127860548656786,0.121786878431887,0.0456985705816481,50210,FALSE,FALSE
48311,"McMullen",9.7,12,0,0,13.6364,NA,NA,749,2.73,2.46,2,783,0,0,"0",0,"1",127.7,0,0,"0",0,"0",0,NA,NA,NA,NA,NA,9,"TX",6,12,NA,NA,7.16666666666667,37.2842580080032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.766666666666667,"311","McMullen","0",TRUE,0.649171270718232,0.104972375690608,0.4827,0.415217391304348,0.041304347826087,0.102173913043478,0.0456521739130435,0,0,0.100436681222707,0.0517799352750809,67386,TRUE,TRUE
48313,"Madison",17.4,21.6,1.8385,NA,21.7334,3.086,2.6921,14422,36,17,4,14527,1,6.9,"0",0,"2",13.8,3,20.7,"1",6.9,"8",55.1,NA,NA,NA,NA,NA,6,"TX",6,6,23.2,NA,5.70048309178744,18.638750910759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,37,103.256006057686,"Non I-35 Corridor",0.866666666666667,"313","Madison","1",TRUE,0.235955056179775,0.106251091321809,0.422,0.241242765763022,0.147426134632958,0.0954411615392426,0.0366534673570921,0.00446745862524114,0.00172606355975226,0.130796670630202,0.0571969696969697,60499,FALSE,TRUE
48315,"Marion",20,31.1,1.5419,0,20.9251,4.13,3.1388,9928,33,28,5.1,10294,1,9.7,"0",0,"4",38.9,3,29.1,"0",0,"1",9.7,NA,NA,NA,NA,NA,8,"TX",6,7,9.8,NA,9.99485861182519,18.6485171318054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,6,48.5719836798135,"Non I-35 Corridor",0.866666666666667,"315","Marion","1",TRUE,0.0434564934414739,0.18488160291439,0.4912,0.319143203556514,0.0786743904081908,0.132022093493197,0.0305806277785262,0.002424895594773,0.00175131348511384,0.236824696802646,0.109090909090909,39093,FALSE,TRUE
48317,"Martin",11.1,17,2.439,0,18.1185,2.439,3.1359,5753,7,4,3.2,6044,0,0,"0",0,"0",0,0,0,"1",16.5,"3",49.6,"Metropolitan Statistical Area","Outlying",33260,"Midland, TX","Metropolitan Statistical Area-Outlying",3,"TX",4,2,24.5,NA,4.2963528737827,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,20,314.361350099272,"Non I-35 Corridor",0.966666666666667,"317","Martin","1",TRUE,0.477801268498943,0.1022767698328,0.4514,0.272417002792429,0.0691901954700589,0.114799875892026,0.0713620850139621,0.00713620850139622,0.000620539869686627,0.0859465737514518,0.0404078549848943,70000,FALSE,TRUE
48319,"Mason",9.8,20.1,1.7957,0,15.8249,NA,NA,4280,2,0,3,3899,1,25.6,"0",0,"2",51.3,0,0,"1",25.6,"2",51.3,NA,NA,NA,NA,NA,9,"TX",6,10,2.5,NA,8.52517075638755,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,20,25.6476019492177,"Non I-35 Corridor",0.833333333333333,"319","Mason","1",TRUE,0.205037664783427,0.0610993158763859,0.4642,0.170020818875781,0.0156141568355309,0.242886884108258,0.0617626648160999,0.0287994448299792,0.0170020818875781,0.0695443645083933,0.0525798525798526,61434,FALSE,TRUE
48321,"Matagorda",17.3,24,2.1938,NA,16.7733,3.0393,3.1993,36552,120,119,6.2,37064,4,10.8,"2",5.4,"11",29.7,4,10.8,"3",8.1,"19",51.3,"Micropolitan Statistical Area","Central",13060,"Bay City, TX","Micropolitan Statistical Area-Central",4,"TX",5,3,30,24.8241621845263,6.21707350710247,19.623938202858,38,0,0,0,0,0,0,0,102.525361536801,0,0,0,0,0,0,0,1,2.7,20,3,17,53.9607165983164,"Non I-35 Corridor",0.966666666666667,"321","Matagorda","2",FALSE,0.430811883341034,0.179216494845361,0.4638,0.238079428974561,0.0607544507615056,0.129144706809976,0.0586380047308794,0.00639083703365564,0.00112047142797859,0.151870503597122,0.0641598261709319,48733,FALSE,FALSE
48323,"Maverick",20,27.9,2.0872,NA,14.1819,1.025,2.3668,58485,102,18,10.2,59938,3,5,"2",3.3,"12",20,9,15,"7",11.7,"28",46.7,"Micropolitan Statistical Area","Central",20580,"Eagle Pass, TX","Micropolitan Statistical Area-Central",5,"TX",5,8,9.5,NA,2.04190923696167,26.7224907875061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,8,1,13,13.347125362875,"Non I-35 Corridor",0.95,"323","Maverick","0",TRUE,0.95185720678853,0.261816800745779,0.4604,0.178897418847851,0.0611739104152814,0.120232122347821,0.026385782506196,0.00982288581273046,0.000151121320195853,0.265933801886226,0.0768743132448652,41385,TRUE,TRUE
48325,"Medina",11.2,17.2,1.7091,NA,16.4944,3.5771,3.4579,50921,78,63,3.4,50594,14,27.7,"7",13.8,"24",47.4,4,7.9,"10",19.8,"20",39.5,"Metropolitan Statistical Area","Outlying",41700,"San Antonio-New Braunfels, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,15,NA,8.41018365255774,23.8479003310204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,33,21.7417085029845,"Non I-35 Corridor",0.95,"325","Medina","4",FALSE,0.523088718079774,0.105242518059856,0.4353,0.254139436743545,0.0634762476921724,0.12583887700378,0.0683996131641415,0.00530434018110952,0.00337016088855024,0.10495681562148,0.0329948132327943,62701,FALSE,FALSE
48327,"Menard",19.1,34.5,NA,0,14.2268,2.6804,NA,2139,5,2,3.7,2188,0,0,"0",0,"1",45.7,0,0,"0",0,"1",45.7,NA,NA,NA,NA,NA,9,"TX",6,12,1.6,NA,10.0407747196738,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,5,91.4076782449726,"Non I-35 Corridor",0.833333333333333,"327","Menard","1",TRUE,0.34392789373814,0.13933236574746,0.4639,0.20059880239521,0.0958083832335329,0.151497005988024,0.0682634730538922,0.0275449101796407,0.0197604790419162,0.0502415458937198,0.0450704225352113,43826,FALSE,TRUE
48329,"Midland",9.7,13.1,1.8557,0.1354,17.3622,2.0787,2.23,172578,464,399,3.5,187364,49,26.2,"19",10.1,"129",68.8,36,19.2,"22",11.7,"106",56.6,"Metropolitan Statistical Area","Central",33260,"Midland, TX","Metropolitan Statistical Area-Central",3,"TX",4,2,21.3,11.17758834707,4.56104433972809,15.8992424607277,110,0,0,0,100,0,0,0,58.709250442988,0,0,0,53.3720458572618,0,0,0,11,5.9,70,16,23,37.3604321000833,"Non I-35 Corridor",0.983333333333333,"329","Midland","1",TRUE,0.453917938775272,0.09776752712972,0.4675,0.199504394987844,0.0614082663175613,0.198429025621844,0.0577707125490929,0.0138956424163082,0.00433888161585936,0.0567536301949341,0.0342152511941461,83217,FALSE,TRUE
48331,"Milam",17.4,24,2.2762,NA,18.056,5.9982,2.1839,25131,105,67,3.9,24635,2,8.1,"1",4.1,"8",32.5,2,8.1,"1",4.1,"6",24.4,NA,NA,NA,NA,NA,6,"TX",6,4,24.1,NA,6.57671487436374,18.638750910759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,15,64.9482443677694,"Non I-35 Corridor",0.866666666666667,"331","Milam","3",FALSE,0.267734000080655,0.156704428424305,0.4822,0.325831936796744,0.0670936078525257,0.104261431649509,0.0319607373713191,0.0110725401005506,0.00389035192722049,0.129066328686101,0.0653790351831701,48253,FALSE,FALSE
48333,"Mills",14.4,22.8,1.8059,0,16.14,3.4989,2.2573,4921,4,4,3.7,4870,1,20.5,"2",41.1,"7",143.7,3,61.6,"0",0,"2",41.1,NA,NA,NA,NA,NA,9,"TX",6,10,7.6,NA,9.15619389587074,12.8642752766609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,7,123.203285420945,"Non I-35 Corridor",0.866666666666667,"333","Mills","1",TRUE,0.228214066024195,0.115631691648822,0.4725,0.252898950855881,0.0822749861954721,0.15378244064053,0.0383765875207068,0.0124240750966317,0.00635008282716731,0.106164383561644,0.0232774674115456,50198,FALSE,TRUE
48335,"Mitchell",18.7,21.9,1.8692,NA,16.3032,2.3884,2.9076,8145,16,36,4.9,9865,1,10.1,"0",0,"1",10.1,1,10.1,"0",0,"4",40.5,NA,NA,NA,NA,NA,7,"TX",6,9,52.7,NA,4.84983314794216,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,16,50.6842372022301,"Non I-35 Corridor",0.866666666666667,"335","Mitchell","1",TRUE,0.403221899224806,0.117217280813215,0.491,0.328743545611015,0.122585580416906,0.0919869956014534,0.024861350162555,0.00191241155096577,0.00267737617135207,0.0992145514675486,0.032151143520053,44939,FALSE,TRUE
48337,"Montague",12.4,18.2,1.3454,NA,16.3519,2.9237,2.6908,19596,61,52,3.2,19199,1,5.2,"1",5.2,"6",31.3,5,26,"2",10.4,"8",41.7,NA,NA,NA,NA,NA,6,"TX",6,4,39,NA,7.8236914600551,21.9790354371071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,20,57.2946507630606,"Non I-35 Corridor",0.866666666666667,"337","Montague","3",FALSE,0.112118126272912,0.140066328116903,0.4251,0.303080466388369,0.0540521088239528,0.122426946883547,0.0325320282136174,0.0130272059881963,0.00640564272347776,0.111055339440331,0.0622563632194451,57511,FALSE,FALSE
48339,"Montgomery",8.2,10.9,1.6004,0.1593,17.0111,2.9875,2.1486,590925,939,750,4,613951,84,13.7,"93",15.1,"429",69.9,34,5.5,"110",17.9,"581",94.6,"Metropolitan Statistical Area","Outlying",26420,"Houston-The Woodlands-Sugar Land, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,37.5,6.12465609250165,5.61630963682401,13.8627961277962,953,0,0,44,838,0,0,40,155.224113976523,0,0,7.16669571350157,136.492977452598,0,0,6.51517792136506,43,7,80,22,28,13.0303558427301,"Non I-35 Corridor",0.983333333333333,"339","Montgomery","2",FALSE,0.245601401587291,0.089128080036163,0.4726,0.186331061908411,0.0470060686398376,0.234222572026263,0.0835654812452103,0.0188557610654295,0.0124660839667778,0.0633193822641564,0.0463709745885022,83274,FALSE,FALSE
48341,"Moore",10.6,14.8,1.473,NA,17.2941,1.4184,2.2913,21485,39,26,2.3,21575,1,4.6,"0",0,"3",13.9,3,13.9,"3",13.9,"15",69.5,"Micropolitan Statistical Area","Central",20300,"Dumas, TX","Micropolitan Statistical Area-Central",7,"TX",5,8,33.5,14.0462590130162,3.31023504073415,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,17,41.7149478563152,"Non I-35 Corridor",0.966666666666667,"341","Moore","1",TRUE,0.568378289007511,0.10715477382144,0.39,0.22165820642978,0.0489082265732012,0.0936266215454033,0.0445572476029329,0.00257835790830715,0.00161147369269197,0.0762877308905241,0.0373074614922985,53967,FALSE,TRUE
48343,"Morris",17,25.1,1.5238,NA,18.381,4.2857,3.7143,12339,27,13,7.4,12448,0,0,"1",8,"5",40.2,3,24.1,"2",16.1,"4",32.1,NA,NA,NA,NA,NA,6,"TX",6,6,12.8,NA,7.61713856176397,20.7215860486031,24,0,0,0,0,0,0,0,192.80205655527,0,0,0,0,0,0,0,0,0,7,NA,1,56.2339331619537,"Non I-35 Corridor",0.85,"343","Morris","1",TRUE,0.101885570931456,0.177634301796209,0.4126,0.362603910549116,0.0688443976115209,0.101861608710924,0.03852007961597,0.000468329235452523,0.000351246926589392,0.175628626692456,0.0740125507567368,43995,FALSE,TRUE
48345,"Motley",16.3,27.5,NA,0,12.8906,NA,NA,1234,NA,NA,4.1,1172,0,0,"0",0,"0",0,0,0,"0",0,"0",0,NA,NA,NA,NA,NA,9,"TX",6,12,NA,NA,6.49106302916275,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.716666666666667,"345","Motley","0",TRUE,0.151982378854626,0.0726872246696035,0.462,0.343968095712861,0.0239282153539382,0.137587238285145,0.0299102691924227,0,0,0.116935483870968,0.045958795562599,45417,TRUE,TRUE
48347,"Nacogdoches",19.5,23.5,1.6587,NA,15.7643,3.0122,2.9061,65711,233,0,3.8,64106,10,15.6,"23",35.9,"76",118.6,29,45.2,"37",57.7,"58",90.5,"Micropolitan Statistical Area","Central",34860,"Nacogdoches, TX","Micropolitan Statistical Area-Central",5,"TX",5,8,54.1,7.73359318206425,5.82030222882156,17.5960138440132,26,0,0,0,0,0,0,0,40.557826100521,0,0,0,0,0,0,0,3,4.7,22,5,22,34.3181605465947,"Non I-35 Corridor",0.966666666666667,"347","Nacogdoches","1",TRUE,0.196296865396435,0.248684984455088,0.5066,0.235558033343952,0.0528299883189976,0.152251247743443,0.0634490814484443,0.0119995752362748,0.0166719762132314,0.181317062907637,0.0766229508196721,44507,FALSE,TRUE
48349,"Navarro",14.8,21.9,1.8321,0.2703,21.5948,3.1987,3.7243,49565,211,218,3.7,47985,5,10.4,"7",14.6,"30",62.5,11,22.9,"6",12.5,"25",52.1,"Micropolitan Statistical Area","Central",18620,"Corsicana, TX","Micropolitan Statistical Area-Central",4,"TX",5,3,23.7,NA,5.67041653998176,20.4605266451836,92,0,0,1,84,0,0,0,191.726581223299,0,0,2.08398457851412,175.054704595186,0,0,0,0,0,7,2,23,14.5878920495988,"Non I-35 Corridor",0.966666666666667,"349","Navarro","2",FALSE,0.278989388580091,0.154940907122084,0.4571,0.240243788675021,0.0606673093068814,0.109891476725023,0.0475139152336826,0.00867564289934388,0.00376255480580864,0.146838768633274,0.0493019580296778,47574,FALSE,FALSE
48351,"Newton",21.3,27.9,1.7284,0,21.7284,9.2593,3.2716,13746,579,154,7.4,13724,1,7.3,"1",7.3,"1",7.3,1,7.3,"4",29.1,"3",21.9,NA,NA,NA,NA,NA,2,"TX",3,2,7.1,NA,7.84971760661374,26.2936353683472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,43,65.5785485281259,"Non I-35 Corridor",0.883333333333333,"351","Newton","1",TRUE,0.038004061502756,0.257721370405693,0.4667,0.394059607364459,0.0362119825043231,0.0712033363849049,0.0152578577967653,0.00111890957176279,0.000406876207913742,0.157103825136612,0.110091743119266,40690,FALSE,TRUE
48353,"Nolan",17.2,24.4,1.7234,NA,21.3605,2.5397,3.4014,14751,43,31,3.4,15642,5,32,"1",6.4,"8",51.1,3,19.2,"0",0,"8",51.1,"Micropolitan Statistical Area","Central",45020,"Sweetwater, TX","Micropolitan Statistical Area-Central",6,"TX",5,5,25,NA,6.73768489618673,27.9468238353729,166,0,0,0,0,0,0,0,1061.24536504283,0,0,0,0,0,0,0,0,0,12,2,19,76.7165324127349,"Non I-35 Corridor",0.95,"353","Nolan","1",TRUE,0.383598416213677,0.156094230112666,0.4986,0.259270898805783,0.086214121097842,0.107270060758433,0.0353027446050702,0.00565681961030798,0.00240938613031636,0.141769398114576,0.079291184862592,43692,FALSE,TRUE
48355,"Nueces",17.5,25.9,2.2108,0.2916,19.0051,5.4574,4.1866,362265,1044,500,5,383718,129,33.6,"62",16.2,"363",94.6,86,22.4,"101",26.3,"363",94.6,"Metropolitan Statistical Area","Central",18580,"Corpus Christi, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,70,22.0851808436539,7.24818646688072,19.1984876990318,34,0,0,0,0,0,0,1,8.86067372393268,0,0,0,0,0,0,0.260608050703902,23,6,67,23,34,17.4607393971615,"Non I-35 Corridor",0.983333333333333,"355","Nueces","4",FALSE,0.641370588511422,0.161930654036044,0.456,0.239266315243035,0.0532495431352109,0.139460878446533,0.0554695050666622,0.0130370007723442,0.00883764312634791,0.165348477184593,0.0580548685799735,56784,FALSE,FALSE
48357,"Ochiltree",9.2,14.2,1.0837,0,9.8522,NA,1.8719,9947,25,25,3.1,11309,0,0,"0",0,"3",26.5,1,8.8,"0",0,"6",53.1,NA,NA,NA,NA,NA,7,"TX",6,11,21,NA,4.31352970544184,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,45,35.3700592448492,"Non I-35 Corridor",0.866666666666667,"357","Ochiltree","1",TRUE,0.548097304935904,0.148431132844336,0.3941,0.267186147186147,0.0645887445887446,0.122597402597403,0.0379220779220779,0.00467532467532468,0.00173160173160173,0.119433795340607,0.0381033022861981,53431,FALSE,TRUE
